id 	 Energy 	 RxCoord 	 X1 	 Y1 	 Z1 	 X2 	 Y2 	 Z2 	 X3 	 Y3 	 Z3 	 X4 	 Y4 	 Z4 	 X5 	 Y5 	 Z5 	 X6 	 Y6 	 Z6 	 X7 	 Y7 	 Z7 	 X8 	 Y8 	 Z8 	 X9 	 Y9 	 Z9 	 X10 	 Y10 	 Z10 	 X11 	 Y11 	 Z11 	 X12 	 Y12 	 Z12 	 X13 	 Y13 	 Z13 	 X14 	 Y14 	 Z14 	 X15 	 Y15 	 Z15 	 X16 	 Y16 	 Z16 	 X17 	 Y17 	 Z17 	 X18 	 Y18 	 Z18 	 X19 	 Y19 	 Z19 	 X20 	 Y20 	 Z20 	 X21 	 Y21 	 Z21 	 X22 	 Y22 	 Z22 	 X23 	 Y23 	 Z23 	 X24 	 Y24 	 Z24 	 X25 	 Y25 	 Z25 	 X26 	 Y26 	 Z26 	 X27 	 Y27 	 Z27 	 X28 	 Y28 	 Z28 	 X29 	 Y29 	 Z29 	 X30 	 Y30 	 Z30 	 X31 	 Y31 	 Z31 	 X32 	 Y32 	 Z32 	 X33 	 Y33 	 Z33 	 X34 	 Y34 	 Z34 	 X35 	 Y35 	 Z35 	 X36 	 Y36 	 Z36 	 X37 	 Y37 	 Z37 	 X38 	 Y38 	 Z38 	 X39 	 Y39 	 Z39 	 X40 	 Y40 	 Z40 	 X41 	 Y41 	 Z41 	 X42 	 Y42 	 Z42 	 X43 	 Y43 	 Z43 	 X44 	 Y44 	 Z44 	 X45 	 Y45 	 Z45 	 X46 	 Y46 	 Z46 	 X47 	 Y47 	 Z47 	 X48 	 Y48 	 Z48 	 X49 	 Y49 	 Z49 	 X50 	 Y50 	 Z50 	 X51 	 Y51 	 Z51 	 X52 	 Y52 	 Z52 	 X53 	 Y53 	 Z53 	 X54 	 Y54 	 Z54 	 X55 	 Y55 	 Z55 	 X56 	 Y56 	 Z56 	 X57 	 Y57 	 Z57 	 X58 	 Y58 	 Z58 	 X59 	 Y59 	 Z59 	 X60 	 Y60 	 Z60 	 X61 	 Y61 	 Z61 	 X62 	 Y62 	 Z62 	 X63 	 Y63 	 Z63 	 X64 	 Y64 	 Z64 	 X65 	 Y65 	 Z65 	 X66 	 Y66 	 Z66
1 	 -0.00153 	 -2.64691 	 -0.07763 	 0.09473 	 -0.66104 	 -0.66288 	 0.86819 	 -2.33570 	 -1.75192 	 -1.25884 	 -0.60271 	 1.37583 	 -1.47579 	 -0.09478 	 1.61372 	 1.42790 	 -0.57688 	 -1.65615 	 1.58212 	 -0.09033 	 -2.61175 	 -1.28383 	 0.46781 	 -0.07281 	 0.09632 	 1.57435 	 -2.57176 	 -0.10075 	 1.48579 	 -2.69705 	 1.24235 	 0.71935 	 2.45188 	 -1.18099 	 0.69854 	 -2.91933 	 -3.15360 	 -1.58625 	 -3.02997 	 -3.83077 	 -2.43754 	 -3.56181 	 -2.31674 	 0.58252 	 -4.20926 	 -2.38126 	 1.45678 	 2.54596 	 1.36254 	 0.42889 	 3.64522 	 0.23961 	 2.40810 	 3.62442 	 -0.60230 	 3.11602 	 3.64623 	 1.17390 	 2.98896 	 4.59377 	 0.19342 	 1.85295 	 -3.80534 	 2.09811 	 0.86263 	 -4.64884 	 1.81343 	 1.49170 	 -3.75976 	 -0.24157 	 2.46683 	 -3.82478 	 0.62665 	 3.13898 	 -3.66041 	 -1.14519 	 3.08752 	 -4.71107 	 -0.31096 	 1.91901 	 3.57452 	 2.32009 	 0.51414 	 4.30136 	 2.28074 	 1.32494 	 1.13870 	 0.33204 	 3.64925 	 2.07852 	 0.46782 	 4.18193 	 -1.24952 	 0.06009 	 3.68309 	 -2.17924 	 -0.03521 	 4.24173 	 1.11641 	 0.22902 	 2.24971 	 1.29207 	 -2.71784 	 -0.64900 	 0.40251 	 -2.91374 	 -1.24781 	 2.44191 	 0.18400 	 1.43755 	 -1.24494 	 -0.00172 	 2.28088 	 -3.83904 	 3.32544 	 0.18740 	 -4.70125 	 3.99018 	 0.29567 	 3.47791 	 -2.12333 	 0.87885 	 4.34976 	 -1.88145 	 1.48596 	 1.76249 	 2.40398 	 -1.53180 	 1.02350 	 2.36883 	 -2.33638 	 -0.05118 	 0.24536 	 4.37697 	 3.69582 	 3.33351 	 -0.44548 	 4.50061 	 4.07033 	 -0.37307 	 2.77448 	 3.35788 	 -1.50338 	 2.83315 	 4.10137 	 -2.30310 	 2.26346 	 -3.70331 	 -0.47374 	 2.13406 	 -4.67653 	 -0.95315 	 -1.69049 	 2.77788 	 -0.73937 	 -0.84334 	 2.98637 	 -1.39120 	 -2.74923 	 3.67741 	 -0.62022 	 -2.71431 	 4.62681 	 -1.16091 	 3.39443 	 -3.39237 	 0.28553 	 4.19933 	 -4.11962 	 0.42699 	 -3.71206 	 -3.27167 	 -0.43432 	 -4.45160 	 -4.07128 	 -0.33421 	 -1.95636 	 -2.14813 	 -1.62464 	 -1.30570 	 -2.01600 	 -2.49357 	 -0.22005 	 0.51497 	 -3.18686 	 0.85550 	 -0.73545 	 -2.14025 	 -0.04261 	 0.30881 	 5.46905 	 2.11296 	 -1.93841 	 -3.24490 	 1.29793 	 -1.02546 	 -3.30680 	 0.74143 	 -0.28180 	 -4.13801
2 	 -0.00150 	 -2.48161 	 -0.07708 	 0.09418 	 -0.66096 	 -0.66259 	 0.86566 	 -2.33542 	 -1.75180 	 -1.25910 	 -0.60112 	 1.37722 	 -1.47528 	 -0.09530 	 1.61428 	 1.42715 	 -0.57545 	 -1.65563 	 1.58199 	 -0.09176 	 -2.61205 	 -1.28277 	 0.46912 	 -0.07333 	 0.09630 	 1.57534 	 -2.57214 	 -0.09890 	 1.48617 	 -2.69628 	 1.24380 	 0.71887 	 2.45215 	 -1.18107 	 0.69984 	 -2.91899 	 -3.15495 	 -1.58282 	 -3.02941 	 -3.83306 	 -2.43338 	 -3.56216 	 -2.31552 	 0.58473 	 -4.20999 	 -2.37892 	 1.45878 	 2.54550 	 1.36219 	 0.43132 	 3.64432 	 0.23901 	 2.41070 	 3.62359 	 -0.60322 	 3.11823 	 3.64478 	 1.17300 	 2.99203 	 4.59307 	 0.19341 	 1.85584 	 -3.80391 	 2.10053 	 0.86182 	 -4.64693 	 1.81749 	 1.49225 	 -3.76074 	 -0.23839 	 2.46669 	 -3.82528 	 0.63010 	 3.13855 	 -3.66249 	 -1.14184 	 3.08778 	 -4.71184 	 -0.30717 	 1.91841 	 3.57344 	 2.32031 	 0.51769 	 4.29937 	 2.28140 	 1.32932 	 1.13754 	 0.33012 	 3.65102 	 2.07729 	 0.46491 	 4.18405 	 -1.25076 	 0.06004 	 3.68391 	 -2.18082 	 -0.03471 	 4.24208 	 1.11562 	 0.22809 	 2.25137 	 1.29523 	 -2.71639 	 -0.65206 	 0.40649 	 -2.91197 	 -1.25215 	 2.44133 	 0.18340 	 1.43973 	 -1.24566 	 -0.00097 	 2.28166 	 -3.83788 	 3.32649 	 0.18414 	 -4.69970 	 3.99179 	 0.29202 	 3.47838 	 -2.12322 	 0.88015 	 4.34904 	 -1.88199 	 1.48923 	 1.76374 	 2.40306 	 -1.53040 	 1.02579 	 2.36736 	 -2.33593 	 -0.05256 	 0.24380 	 4.37839 	 3.69530 	 3.33370 	 -0.44187 	 4.49959 	 4.07099 	 -0.36857 	 2.77526 	 3.35744 	 -1.50092 	 2.83458 	 4.10081 	 -2.30071 	 2.26754 	 -3.70111 	 -0.47810 	 2.13985 	 -4.67325 	 -0.96013 	 -1.69037 	 2.77638 	 -0.74339 	 -0.84371 	 2.98338 	 -1.39629 	 -2.74897 	 3.67621 	 -0.62564 	 -2.71445 	 4.62423 	 -1.16876 	 3.39696 	 -3.39097 	 0.28387 	 4.20223 	 -4.11787 	 0.42502 	 -3.71207 	 -3.27167 	 -0.43101 	 -4.45168 	 -4.07113 	 -0.33020 	 -1.95600 	 -2.14954 	 -1.62206 	 -1.30524 	 -2.01831 	 -2.49106 	 -0.22187 	 0.51116 	 -3.18808 	 0.85823 	 -0.73557 	 -2.14346 	 -0.04429 	 0.30654 	 5.47051 	 2.11300 	 -1.93586 	 -3.25482 	 1.29528 	 -1.02491 	 -3.31134 	 0.73294 	 -0.28279 	 -4.14058
3 	 -0.00147 	 -2.31638 	 -0.07656 	 0.09370 	 -0.66083 	 -0.66167 	 0.86216 	 -2.33543 	 -1.75162 	 -1.25918 	 -0.59955 	 1.37808 	 -1.47471 	 -0.09531 	 1.61470 	 1.42659 	 -0.57396 	 -1.65531 	 1.58146 	 -0.09341 	 -2.61215 	 -1.28182 	 0.47052 	 -0.07386 	 0.09658 	 1.57660 	 -2.57239 	 -0.09727 	 1.48682 	 -2.69543 	 1.24505 	 0.71869 	 2.45203 	 -1.18108 	 0.70142 	 -2.91873 	 -3.15570 	 -1.57994 	 -3.02912 	 -3.83443 	 -2.43001 	 -3.56220 	 -2.31451 	 0.58684 	 -4.21026 	 -2.37714 	 1.46078 	 2.54505 	 1.36195 	 0.43367 	 3.64342 	 0.23856 	 2.41326 	 3.62268 	 -0.60390 	 3.12051 	 3.64350 	 1.17234 	 2.99495 	 4.59232 	 0.19335 	 1.85863 	 -3.80214 	 2.10298 	 0.86180 	 -4.64437 	 1.82179 	 1.49410 	 -3.76162 	 -0.23564 	 2.46674 	 -3.82574 	 0.63296 	 3.13850 	 -3.66443 	 -1.13903 	 3.08806 	 -4.71248 	 -0.30377 	 1.91795 	 3.57260 	 2.32040 	 0.52083 	 4.29782 	 2.28183 	 1.33311 	 1.13644 	 0.32864 	 3.65300 	 2.07613 	 0.46262 	 4.18634 	 -1.25190 	 0.05983 	 3.68506 	 -2.18224 	 -0.03469 	 4.24279 	 1.11483 	 0.22758 	 2.25324 	 1.29750 	 -2.71492 	 -0.65444 	 0.40945 	 -2.91005 	 -1.25570 	 2.44067 	 0.18304 	 1.44198 	 -1.24632 	 -0.00024 	 2.28276 	 -3.83658 	 3.32747 	 0.18154 	 -4.69783 	 3.99351 	 0.28947 	 3.47838 	 -2.12313 	 0.88157 	 4.34806 	 -1.88260 	 1.49233 	 1.76474 	 2.40233 	 -1.52895 	 1.02768 	 2.36615 	 -2.33530 	 -0.05384 	 0.24238 	 4.38009 	 3.69503 	 3.33366 	 -0.43880 	 4.49905 	 4.07118 	 -0.36491 	 2.77597 	 3.35698 	 -1.49873 	 2.83590 	 4.10019 	 -2.29861 	 2.27065 	 -3.69894 	 -0.48196 	 2.14449 	 -4.67004 	 -0.96648 	 -1.69076 	 2.77430 	 -0.74794 	 -0.84495 	 2.97955 	 -1.40246 	 -2.74905 	 3.67456 	 -0.63120 	 -2.71515 	 4.62105 	 -1.17702 	 3.39875 	 -3.38961 	 0.28242 	 4.20438 	 -4.11620 	 0.42306 	 -3.71189 	 -3.27154 	 -0.42810 	 -4.45147 	 -4.07094 	 -0.32673 	 -1.95575 	 -2.15032 	 -1.61984 	 -1.30502 	 -2.01963 	 -2.48896 	 -0.22230 	 0.50666 	 -3.18962 	 0.86279 	 -0.73592 	 -2.14707 	 -0.04582 	 0.30434 	 5.47225 	 2.11389 	 -1.93348 	 -3.26657 	 1.29358 	 -1.02434 	 -3.31626 	 0.72506 	 -0.28336 	 -4.14308
4 	 -0.00143 	 -2.15112 	 -0.07612 	 0.09332 	 -0.66061 	 -0.65989 	 0.85773 	 -2.33569 	 -1.75142 	 -1.25903 	 -0.59803 	 1.37830 	 -1.47412 	 -0.09477 	 1.61490 	 1.42631 	 -0.57246 	 -1.65514 	 1.58064 	 -0.09507 	 -2.61209 	 -1.28099 	 0.47196 	 -0.07444 	 0.09714 	 1.57809 	 -2.57258 	 -0.09589 	 1.48769 	 -2.69458 	 1.24606 	 0.71874 	 2.45152 	 -1.18098 	 0.70315 	 -2.91844 	 -3.15591 	 -1.57765 	 -3.02888 	 -3.83496 	 -2.42746 	 -3.56199 	 -2.31375 	 0.58876 	 -4.21016 	 -2.37594 	 1.46264 	 2.54455 	 1.36188 	 0.43584 	 3.64254 	 0.23831 	 2.41562 	 3.62177 	 -0.60435 	 3.12265 	 3.64242 	 1.17191 	 2.99758 	 4.59153 	 0.19331 	 1.86113 	 -3.80026 	 2.10527 	 0.86230 	 -4.64154 	 1.82598 	 1.49668 	 -3.76244 	 -0.23337 	 2.46696 	 -3.82622 	 0.63524 	 3.13875 	 -3.66620 	 -1.13677 	 3.08840 	 -4.71305 	 -0.30086 	 1.91765 	 3.57199 	 2.32042 	 0.52340 	 4.29673 	 2.28207 	 1.33613 	 1.13541 	 0.32753 	 3.65511 	 2.07505 	 0.46083 	 4.18870 	 -1.25294 	 0.05950 	 3.68651 	 -2.18351 	 -0.03505 	 4.24386 	 1.11402 	 0.22745 	 2.25523 	 1.29870 	 -2.71352 	 -0.65599 	 0.41114 	 -2.90813 	 -1.25815 	 2.43991 	 0.18292 	 1.44418 	 -1.24695 	 0.00046 	 2.28415 	 -3.83521 	 3.32833 	 0.17955 	 -4.69577 	 3.99521 	 0.28781 	 3.47801 	 -2.12299 	 0.88283 	 4.34698 	 -1.88313 	 1.49486 	 1.76536 	 2.40188 	 -1.52752 	 1.02900 	 2.36530 	 -2.33449 	 -0.05500 	 0.24109 	 4.38198 	 3.69498 	 3.33342 	 -0.43643 	 4.49897 	 4.07094 	 -0.36225 	 2.77654 	 3.35657 	 -1.49690 	 2.83699 	 4.09959 	 -2.29692 	 2.27267 	 -3.69687 	 -0.48521 	 2.14779 	 -4.66699 	 -0.97200 	 -1.69141 	 2.77191 	 -0.75253 	 -0.84663 	 2.97532 	 -1.40892 	 -2.74927 	 3.67269 	 -0.63644 	 -2.71606 	 4.61764 	 -1.18496 	 3.39980 	 -3.38828 	 0.28103 	 4.20584 	 -4.11456 	 0.42088 	 -3.71147 	 -3.27134 	 -0.42569 	 -4.45093 	 -4.07080 	 -0.32392 	 -1.95554 	 -2.15049 	 -1.61800 	 -1.30494 	 -2.01995 	 -2.48726 	 -0.22102 	 0.50136 	 -3.19146 	 0.86941 	 -0.73672 	 -2.15099 	 -0.04716 	 0.30224 	 5.47419 	 2.11570 	 -1.93161 	 -3.28007 	 1.29303 	 -1.02400 	 -3.32133 	 0.71805 	 -0.28366 	 -4.14529
5 	 -0.00137 	 -1.98575 	 -0.07582 	 0.09312 	 -0.66025 	 -0.65716 	 0.85250 	 -2.33615 	 -1.75124 	 -1.25868 	 -0.59661 	 1.37797 	 -1.47355 	 -0.09381 	 1.61487 	 1.42633 	 -0.57101 	 -1.65506 	 1.57967 	 -0.09659 	 -2.61197 	 -1.28027 	 0.47336 	 -0.07507 	 0.09790 	 1.57974 	 -2.57275 	 -0.09474 	 1.48871 	 -2.69382 	 1.24681 	 0.71897 	 2.45072 	 -1.18079 	 0.70487 	 -2.91805 	 -3.15573 	 -1.57590 	 -3.02854 	 -3.83489 	 -2.42561 	 -3.56163 	 -2.31320 	 0.59042 	 -4.20988 	 -2.37524 	 1.46427 	 2.54401 	 1.36198 	 0.43776 	 3.64172 	 0.23821 	 2.41764 	 3.62095 	 -0.60460 	 3.12450 	 3.64153 	 1.17167 	 2.99983 	 4.59073 	 0.19333 	 1.86318 	 -3.79846 	 2.10727 	 0.86303 	 -4.63881 	 1.82977 	 1.49941 	 -3.76322 	 -0.23154 	 2.46733 	 -3.82677 	 0.63700 	 3.13923 	 -3.66782 	 -1.13501 	 3.08879 	 -4.71358 	 -0.29848 	 1.91750 	 3.57156 	 2.32040 	 0.52540 	 4.29603 	 2.28217 	 1.33836 	 1.13449 	 0.32666 	 3.65724 	 2.07412 	 0.45936 	 4.19101 	 -1.25389 	 0.05915 	 3.68814 	 -2.18462 	 -0.03559 	 4.24521 	 1.11324 	 0.22760 	 2.25724 	 1.29897 	 -2.71227 	 -0.65679 	 0.41170 	 -2.90633 	 -1.25959 	 2.43908 	 0.18301 	 1.44622 	 -1.24758 	 0.00112 	 2.28572 	 -3.83388 	 3.32907 	 0.17807 	 -4.69371 	 3.99680 	 0.28679 	 3.47737 	 -2.12279 	 0.88384 	 4.34593 	 -1.88353 	 1.49670 	 1.76561 	 2.40173 	 -1.52616 	 1.02974 	 2.36484 	 -2.33358 	 -0.05600 	 0.23993 	 4.38395 	 3.69507 	 3.33307 	 -0.43473 	 4.49926 	 4.07038 	 -0.36055 	 2.77695 	 3.35625 	 -1.49547 	 2.83783 	 4.09907 	 -2.29564 	 2.27374 	 -3.69497 	 -0.48787 	 2.14989 	 -4.66421 	 -0.97668 	 -1.69212 	 2.76948 	 -0.75676 	 -0.84840 	 2.97112 	 -1.41502 	 -2.74948 	 3.67083 	 -0.64105 	 -2.71692 	 4.61438 	 -1.19203 	 3.40025 	 -3.38699 	 0.27968 	 4.20673 	 -4.11297 	 0.41852 	 -3.71086 	 -3.27110 	 -0.42379 	 -4.45012 	 -4.07072 	 -0.32176 	 -1.95533 	 -2.15018 	 -1.61651 	 -1.30491 	 -2.01945 	 -2.48590 	 -0.21796 	 0.49527 	 -3.19356 	 0.87798 	 -0.73811 	 -2.15510 	 -0.04827 	 0.30029 	 5.47621 	 2.11835 	 -1.93042 	 -3.29491 	 1.29360 	 -1.02405 	 -3.32624 	 0.71200 	 -0.28387 	 -4.14701
6 	 -0.00131 	 -1.82026 	 -0.07572 	 0.09313 	 -0.65976 	 -0.65352 	 0.84666 	 -2.33675 	 -1.75113 	 -1.25816 	 -0.59530 	 1.37726 	 -1.47302 	 -0.09260 	 1.61462 	 1.42665 	 -0.56964 	 -1.65503 	 1.57866 	 -0.09788 	 -2.61187 	 -1.27964 	 0.47468 	 -0.07572 	 0.09874 	 1.58145 	 -2.57294 	 -0.09381 	 1.48979 	 -2.69319 	 1.24737 	 0.71929 	 2.44976 	 -1.18055 	 0.70646 	 -2.91755 	 -3.15532 	 -1.57456 	 -3.02802 	 -3.83449 	 -2.42427 	 -3.56124 	 -2.31281 	 0.59182 	 -4.20954 	 -2.37489 	 1.46563 	 2.54342 	 1.36222 	 0.43942 	 3.64098 	 0.23822 	 2.41930 	 3.62025 	 -0.60472 	 3.12600 	 3.64084 	 1.17157 	 3.00168 	 4.58995 	 0.19339 	 1.86476 	 -3.79688 	 2.10896 	 0.86381 	 -4.63639 	 1.83304 	 1.50197 	 -3.76398 	 -0.23009 	 2.46778 	 -3.82736 	 0.63835 	 3.13983 	 -3.66926 	 -1.13364 	 3.08922 	 -4.71411 	 -0.29656 	 1.91749 	 3.57125 	 2.32036 	 0.52690 	 4.29564 	 2.28216 	 1.33994 	 1.13371 	 0.32595 	 3.65927 	 2.07336 	 0.45808 	 4.19318 	 -1.25473 	 0.05881 	 3.68985 	 -2.18557 	 -0.03616 	 4.24673 	 1.11249 	 0.22789 	 2.25917 	 1.29857 	 -2.71116 	 -0.65705 	 0.41143 	 -2.90471 	 -1.26026 	 2.43823 	 0.18324 	 1.44801 	 -1.24821 	 0.00173 	 2.28738 	 -3.83266 	 3.32968 	 0.17697 	 -4.69180 	 3.99821 	 0.28615 	 3.47658 	 -2.12255 	 0.88458 	 4.34495 	 -1.88380 	 1.49793 	 1.76556 	 2.40185 	 -1.52490 	 1.03002 	 2.36472 	 -2.33261 	 -0.05684 	 0.23892 	 4.38589 	 3.69526 	 3.33265 	 -0.43360 	 4.49979 	 4.06961 	 -0.35959 	 2.77723 	 3.35603 	 -1.49439 	 2.83850 	 4.09861 	 -2.29475 	 2.27410 	 -3.69326 	 -0.49006 	 2.15108 	 -4.66172 	 -0.98061 	 -1.69279 	 2.76721 	 -0.76042 	 -0.85004 	 2.96724 	 -1.42039 	 -2.74963 	 3.66913 	 -0.64491 	 -2.71762 	 4.61144 	 -1.19803 	 3.40025 	 -3.38579 	 0.27838 	 4.20718 	 -4.11148 	 0.41611 	 -3.71014 	 -3.27088 	 -0.42231 	 -4.44912 	 -4.07074 	 -0.32017 	 -1.95510 	 -2.14953 	 -1.61530 	 -1.30491 	 -2.01840 	 -2.48482 	 -0.21328 	 0.48846 	 -3.19588 	 0.88819 	 -0.74011 	 -2.15928 	 -0.04916 	 0.29855 	 5.47819 	 2.12165 	 -1.92992 	 -3.31062 	 1.29512 	 -1.02453 	 -3.33074 	 0.70680 	 -0.28411 	 -4.14809
7 	 -0.00123 	 -1.65470 	 -0.07583 	 0.09336 	 -0.65915 	 -0.64909 	 0.84034 	 -2.33743 	 -1.75111 	 -1.25752 	 -0.59414 	 1.37632 	 -1.47254 	 -0.09132 	 1.61419 	 1.42719 	 -0.56835 	 -1.65503 	 1.57770 	 -0.09893 	 -2.61182 	 -1.27908 	 0.47589 	 -0.07639 	 0.09959 	 1.58315 	 -2.57316 	 -0.09304 	 1.49087 	 -2.69268 	 1.24776 	 0.71966 	 2.44874 	 -1.18028 	 0.70786 	 -2.91694 	 -3.15482 	 -1.57352 	 -3.02733 	 -3.83395 	 -2.42327 	 -3.56087 	 -2.31253 	 0.59297 	 -4.20922 	 -2.37477 	 1.46674 	 2.54280 	 1.36256 	 0.44083 	 3.64034 	 0.23829 	 2.42059 	 3.61969 	 -0.60477 	 3.12715 	 3.64032 	 1.17153 	 3.00316 	 4.58922 	 0.19348 	 1.86590 	 -3.79555 	 2.11035 	 0.86452 	 -4.63433 	 1.83578 	 1.50421 	 -3.76470 	 -0.22894 	 2.46828 	 -3.82798 	 0.63939 	 3.14049 	 -3.67053 	 -1.13257 	 3.08967 	 -4.71463 	 -0.29503 	 1.91758 	 3.57102 	 2.32033 	 0.52801 	 4.29544 	 2.28208 	 1.34102 	 1.13308 	 0.32532 	 3.66115 	 2.07275 	 0.45692 	 4.19515 	 -1.25548 	 0.05851 	 3.69156 	 -2.18637 	 -0.03668 	 4.24833 	 1.11181 	 0.22822 	 2.26096 	 1.29777 	 -2.71021 	 -0.65700 	 0.41067 	 -2.90329 	 -1.26046 	 2.43740 	 0.18354 	 1.44954 	 -1.24882 	 0.00227 	 2.28904 	 -3.83158 	 3.33018 	 0.17615 	 -4.69011 	 3.99943 	 0.28573 	 3.47573 	 -2.12229 	 0.88511 	 4.34404 	 -1.88398 	 1.49871 	 1.76530 	 2.40217 	 -1.52375 	 1.02997 	 2.36487 	 -2.33166 	 -0.05753 	 0.23805 	 4.38773 	 3.69549 	 3.33223 	 -0.43287 	 4.50046 	 4.06875 	 -0.35914 	 2.77742 	 3.35589 	 -1.49361 	 2.83908 	 4.09821 	 -2.29418 	 2.27402 	 -3.69175 	 -0.49188 	 2.15165 	 -4.65952 	 -0.98394 	 -1.69336 	 2.76519 	 -0.76350 	 -0.85144 	 2.96382 	 -1.42495 	 -2.74970 	 3.66764 	 -0.64808 	 -2.71814 	 4.60891 	 -1.20299 	 3.39998 	 -3.38471 	 0.27719 	 4.20732 	 -4.11015 	 0.41380 	 -3.70937 	 -3.27068 	 -0.42118 	 -4.44804 	 -4.07083 	 -0.31901 	 -1.95487 	 -2.14871 	 -1.61431 	 -1.30491 	 -2.01704 	 -2.48395 	 -0.20721 	 0.48097 	 -3.19845 	 0.89976 	 -0.74266 	 -2.16345 	 -0.04983 	 0.29706 	 5.48006 	 2.12539 	 -1.93002 	 -3.32678 	 1.29739 	 -1.02539 	 -3.33466 	 0.70230 	 -0.28443 	 -4.14847
8 	 -0.00114 	 -1.48909 	 -0.07618 	 0.09383 	 -0.65846 	 -0.64397 	 0.83362 	 -2.33815 	 -1.75119 	 -1.25679 	 -0.59312 	 1.37529 	 -1.47211 	 -0.09008 	 1.61364 	 1.42792 	 -0.56716 	 -1.65503 	 1.57684 	 -0.09977 	 -2.61184 	 -1.27857 	 0.47696 	 -0.07705 	 0.10037 	 1.58480 	 -2.57340 	 -0.09241 	 1.49191 	 -2.69229 	 1.24805 	 0.72006 	 2.44773 	 -1.18001 	 0.70905 	 -2.91628 	 -3.15432 	 -1.57270 	 -3.02650 	 -3.83340 	 -2.42250 	 -3.56054 	 -2.31234 	 0.59393 	 -4.20895 	 -2.37482 	 1.46765 	 2.54218 	 1.36297 	 0.44203 	 3.63980 	 0.23838 	 2.42156 	 3.61926 	 -0.60479 	 3.12799 	 3.63995 	 1.17152 	 3.00430 	 4.58856 	 0.19357 	 1.86667 	 -3.79443 	 2.11148 	 0.86515 	 -4.63262 	 1.83804 	 1.50610 	 -3.76539 	 -0.22801 	 2.46880 	 -3.82860 	 0.64020 	 3.14117 	 -3.67165 	 -1.13174 	 3.09012 	 -4.71514 	 -0.29382 	 1.91774 	 3.57084 	 2.32030 	 0.52883 	 4.29537 	 2.28195 	 1.34174 	 1.13257 	 0.32474 	 3.66285 	 2.07229 	 0.45585 	 4.19691 	 -1.25613 	 0.05827 	 3.69322 	 -2.18703 	 -0.03712 	 4.24996 	 1.11120 	 0.22852 	 2.26259 	 1.29678 	 -2.70939 	 -0.65678 	 0.40966 	 -2.90207 	 -1.26040 	 2.43661 	 0.18386 	 1.45083 	 -1.24941 	 0.00273 	 2.29067 	 -3.83066 	 3.33058 	 0.17551 	 -4.68866 	 4.00045 	 0.28543 	 3.47488 	 -2.12206 	 0.88548 	 4.34322 	 -1.88410 	 1.49919 	 1.76492 	 2.40265 	 -1.52273 	 1.02973 	 2.36521 	 -2.33076 	 -0.05808 	 0.23732 	 4.38943 	 3.69575 	 3.33183 	 -0.43243 	 4.50118 	 4.06787 	 -0.35902 	 2.77758 	 3.35581 	 -1.49305 	 2.83961 	 4.09786 	 -2.29384 	 2.27368 	 -3.69043 	 -0.49341 	 2.15184 	 -4.65760 	 -0.98677 	 -1.69381 	 2.76344 	 -0.76604 	 -0.85258 	 2.96089 	 -1.42873 	 -2.74971 	 3.66637 	 -0.65065 	 -2.71850 	 4.60678 	 -1.20705 	 3.39956 	 -3.38378 	 0.27612 	 4.20725 	 -4.10900 	 0.41171 	 -3.70860 	 -3.27053 	 -0.42030 	 -4.44695 	 -4.07097 	 -0.31817 	 -1.95464 	 -2.14781 	 -1.61350 	 -1.30491 	 -2.01552 	 -2.48326 	 -0.19993 	 0.47285 	 -3.20132 	 0.91247 	 -0.74566 	 -2.16756 	 -0.05032 	 0.29583 	 5.48179 	 2.12938 	 -1.93060 	 -3.34312 	 1.30023 	 -1.02655 	 -3.33790 	 0.69833 	 -0.28484 	 -4.14813
